#Frame      Dih_00001    Dih_00002
    7255     160.7820    -178.5898
    7256    -174.3822    -138.4712
    7257     151.3181    -174.4794
    7258     161.1079    -149.7801
    7259     160.9493    -179.8836
    7260     156.4575    -174.1147
    7261     159.5024    -156.6550
    7262     153.1442    -163.9656
    7263     171.0064    -157.2397
    7264     164.6956    -163.2860
    7265     164.9315    -169.4021
    7266     160.6566    -162.3498
    7267     166.2598    -163.5758
    7268     165.4216    -164.9470
    7269     152.5643    -159.8519
    7270     161.1562    -155.7507
    7271     166.2964    -166.0463
    7272     166.0856    -147.1211
    7273    -172.5483    -149.6625
    7274     158.3863    -160.4311
    7275     157.3864    -167.0779
    7276     171.9057    -160.7283
    7277     171.3185    -170.1346
    7278     165.0922    -147.4801
    7279     169.1041     175.7104
    7280     160.7710    -177.7108
    7281     151.9512    -156.1826
    7282     155.8832    -170.5353
    7283     169.4462    -137.0544
    7284     156.2682    -172.7006
    7285     156.8245    -155.2876
    7286     172.6848    -162.1063
    7287     168.0972    -162.7637
    7288     168.6022    -175.5455
    7289     157.1169    -176.1385
    7290     165.1073    -158.3932
    7291     163.0760    -157.5785
    7292     157.7676    -163.5784
    7293     155.5288    -159.7109
    7294     144.2022    -167.9073
    7295     156.2416    -159.4614
    7296     168.4644    -158.4892
    7297     153.6523    -144.9430
    7298     166.8580    -169.1400
    7299     170.2468    -136.2312
    7300     175.6901    -143.5594
    7301     176.3334    -165.1715
    7302     171.2501    -166.1303
    7303     161.9089    -165.4156
    7304     176.5345    -160.8545
    7305     164.7587    -171.6868
    7306     154.4237    -175.1979
    7307     158.6287     178.3584
    7308     165.2624    -167.2591
    7309     161.3448    -148.6462
    7310     162.1708    -155.6435
    7311     176.9691    -158.7386
    7312     151.1614     176.2211
    7313     161.6441    -163.1391
    7314     167.1847    -167.0222
    7315     173.3597    -135.4492
    7316     153.1415    -157.5530
    7317     165.7421    -167.9888
    7318     147.0712    -164.5429
    7319     160.1996    -179.1104
    7320     166.5896    -161.2843
    7321     153.3159    -179.6739
    7322     166.2705    -165.9191
    7323     149.4882    -177.4105
    7324     179.8604    -159.8267
    7325     166.7201    -164.2117
    7326     167.0822    -162.9326
    7327     156.0983    -163.7184
    7328     163.0962    -160.4998
    7329     155.4515    -158.1597
    7330     150.5700     177.2650
    7331     160.1760    -161.7596
    7332     177.1264    -147.2777
    7333     158.2295    -166.0243
    7334     162.7397    -158.5394
    7335     159.0229     179.2902
    7336     170.6410    -162.7057
    7337     155.5542    -164.7773
    7338     168.7273     175.6297
    7339     169.0688    -156.9824
    7340     163.6939     168.6641
    7341     158.0480    -168.1521
    7342     163.6280    -151.9595
    7343     145.8539    -168.3244
    7344     152.7236    -172.8728
    7345     163.0493    -177.3052
    7346     151.9652    -171.2434
    7347     166.0089    -140.2725
    7348     162.2073    -164.9421
    7349     161.2208    -165.5558
    7350     163.3274    -150.7865
    7351     155.0657    -154.1104
    7352     167.3662    -150.8359
    7353     170.2586    -141.6348
    7354     148.8513    -174.5711
    7355     147.4540    -169.7667
    7356     164.0788    -142.9405
    7357     164.5930    -161.4450
    7358     174.1096    -165.6950
    7359     178.6626    -158.5772
    7360     159.8434    -171.9457
    7361     155.7705    -161.6559
    7362     169.6446    -154.3105
    7363     137.8310    -152.3278
    7364    -174.8962    -135.4399
    7365     151.1500    -174.0283
    7366     167.1287    -169.5971
    7367     167.7485    -170.4509
    7368     166.3751    -166.1700
    7369     169.4996    -139.6888
    7370    -168.8511    -119.5829
    7371    -172.5311    -157.2129
    7372     161.7314    -146.6717
    7373     162.5047    -156.8119
    7374     161.1533     175.9642
    7375     168.3160    -149.9653
    7376     154.8264    -144.0250
    7377     154.2060    -163.8505
    7378    -173.3675    -163.2515
    7379     173.9233    -170.1938
    7380     175.1929    -161.6371
    7381     178.1190    -143.2221
    7382     159.9511    -142.9906
    7383     159.7508    -162.8719
    7384     152.7111    -160.4890
    7385     168.5371    -166.4678
    7386     156.1207    -143.9091
    7387     153.6001    -171.5026
    7388     148.2029    -160.5996
    7389     151.4862     177.5727
    7390     166.4832    -156.2996
    7391     163.0995    -137.4996
    7392     165.5181    -171.3682
    7393     154.0074     175.1478
    7394     166.2468    -151.4459
    7395     171.5493    -160.8664
    7396     161.4294    -155.2893
    7397     163.6757    -148.8738
    7398     166.5303    -168.5119
    7399     177.5129    -155.8721
    7400     161.3256    -167.0547
    7401     172.7143     179.5579
    7402     162.0781    -156.9462
    7403     146.3000    -171.2321
    7404     160.6498    -176.3499
    7405     167.9483    -165.9510
    7406     150.9564    -163.2495
    7407     158.4158    -171.0126
    7408     172.6061    -157.4246
    7409     162.5675    -165.3047
    7410     169.3799    -171.4234
    7411     161.5163    -164.4376
    7412    -176.5529    -140.2248
    7413     172.2723    -140.0218
    7414     160.2994    -168.1055
    7415    -169.0444    -165.3039
    7416     162.4306    -165.6934
    7417     162.7548     -49.6090
    7418     161.0344    -150.3198
    7419     157.3072    -168.8419
    7420     172.7719    -153.6122
    7421     147.9880    -167.8508
    7422     157.3095    -155.4669
    7423    -164.4731     -82.6542
    7424     159.4260    -166.3813
    7425     156.9187    -172.7537
    7426     152.2586    -165.9607
    7427     175.0890     170.3942
    7428     168.9891    -139.1222
    7429     177.9100    -154.8050
    7430     161.1095    -162.4398
    7431     159.6158    -176.9851
    7432     167.8701     -79.4857
    7433     174.8154    -144.4549
    7434     156.8033    -149.7613
    7435     170.8916    -152.4419
    7436     152.7074     170.1961
    7437     177.4083    -161.6098
    7438     167.9951     176.8054
    7439     178.8915    -157.1333
    7440     165.0816    -151.9765
    7441     157.1181    -172.1169
    7442     156.8081    -162.9483
    7443     165.0760    -168.0961
    7444     169.0374    -170.9451
    7445     166.2714    -144.7174
    7446     154.6842    -142.7307
    7447     172.4872    -172.6502
    7448     179.2617    -116.1333
    7449     157.0693    -151.5894
    7450     163.6999    -162.7734
    7451     154.4787    -156.3436
    7452     155.7476    -167.7767
    7453     170.1372    -157.2561
    7454     156.9508     173.3311
    7455     142.3030    -163.6080
    7456     157.5396    -170.0772
    7457     161.8282    -156.7055
    7458     155.8084    -131.3233
    7459     165.7189    -168.1753
    7460    -179.8093     174.4101
    7461     173.3292    -154.7479
    7462     146.3200    -161.9159
    7463     169.7468    -156.6786
    7464     154.7286    -160.0656
    7465    -170.2628    -152.3539
    7466     179.6915    -172.1150
    7467     175.0018    -140.1568
    7468     161.7467    -150.9248
    7469     173.0665    -147.4921
    7470     158.1312    -165.2226
    7471     161.1896    -170.7981
    7472     164.3998    -159.3164
    7473     158.6726    -146.4977
    7474     156.7265    -167.4434
    7475     162.0907    -142.5757
    7476     166.4522    -136.4780
    7477     152.6884    -175.2200
    7478     168.5784    -157.5534
    7479     154.9237    -164.6513
    7480     160.6404    -165.3604
    7481     174.6522    -139.6815
    7482     164.3104    -164.7779
    7483     163.6416    -158.9676
    7484     154.3732    -172.7476
    7485     159.5423    -178.2314
    7486     152.9719    -149.5217
    7487     157.5801    -159.5456
    7488     159.4360    -161.2187
    7489     152.8755    -159.2157
    7490     167.1913    -157.6012
    7491     166.8266    -149.6602
    7492     145.7822    -165.6796
    7493     144.0898    -170.3687
    7494     152.9429    -162.2336
    7495     167.0351    -152.9280
    7496     170.5009    -151.2540
    7497     160.1377    -158.5887
    7498    -171.5084    -134.2161
    7499     156.4767    -157.6417
    7500     156.8265    -170.7911
    7501     150.0668     176.4048
    7502     159.8309    -161.9356
    7503     153.8499    -154.5143
    7504     155.9418    -143.6566
    7505     173.2755    -138.1975
    7506     171.3402    -162.8533
    7507     161.1469    -166.3279
    7508     167.7721    -167.4435
    7509     165.1891    -155.5240
    7510     161.1896    -168.9072
    7511     154.4772    -169.7364
    7512     164.1023    -133.8647
    7513     163.7450    -165.1073
    7514     162.7276    -167.2174
    7515     159.9399    -163.2045
    7516     177.0397    -142.9464
    7517     173.7245    -163.3054
    7518     161.9263    -179.9582
    7519     155.6700    -172.7650
    7520     165.7351    -169.1125
    7521     179.2871    -169.8374
    7522     158.1605    -158.8205
    7523    -176.2657    -151.2925
    7524     139.9982    -165.6237
    7525     164.3539    -175.3462
    7526     164.3303    -178.9212
    7527     162.5257    -157.8437
    7528     164.8360    -146.7673
    7529     172.7043    -152.1594
    7530     156.6146    -167.9868
    7531     152.2350    -177.7082
    7532     163.5354    -174.3030
    7533     166.1208    -169.7080
    7534     175.0966    -154.9422
    7535     163.0677    -143.4488
    7536     157.3408    -172.8584
    7537     161.7300    -166.9523
    7538     162.6318    -168.3004
    7539     173.8625    -160.5200
    7540     165.0508    -156.4442
    7541     177.5124    -167.3165
    7542     159.8113    -148.8312
    7543     177.7741    -150.6941
    7544     157.7597     172.9524
    7545     150.8893    -164.1874
    7546     155.1577    -171.8388
    7547     164.5483     176.6792
    7548     169.8312     176.4474
    7549     163.3251    -155.8964
    7550     159.6875    -167.7156
    7551     172.0193    -145.9279
    7552     155.1301    -157.3686
    7553     168.5812     -59.6599
    7554     149.0773     179.9862
    7555     168.5741    -175.1733
    7556     157.6748    -154.9263
    7557     153.4086    -169.6316
    7558     162.4477    -158.1839
    7559     168.6785    -161.8814
    7560     177.1856    -151.3117
    7561     177.0438    -127.4217
    7562     158.5557    -156.0796
    7563     158.5222     178.2980
    7564     162.6788    -176.9584
    7565     148.0160     175.3225
    7566     169.1447    -162.0069
    7567     165.2703    -142.0626
    7568     161.1256    -175.0722
    7569     162.8294    -158.2327
    7570     176.4365    -144.7487
    7571     156.7653    -171.7808
    7572     171.6581    -151.3651
    7573     166.2336    -157.8258
    7574     177.4995    -140.4296
    7575     165.6011    -145.7429
    7576     168.8325    -139.8256
    7577     157.3255    -173.9547
    7578     165.1257    -164.7197
    7579     170.8008    -156.4464
    7580     176.5780    -163.8820
    7581     159.1753    -165.1632
    7582     159.9899    -158.4632
    7583     163.5619    -164.5081
    7584     150.9167    -164.2738
    7585     163.2507     178.6572
    7586     164.0438    -162.9675
    7587     166.1154    -160.8597
    7588     157.3319    -154.4383
    7589     167.1832     177.0435
    7590     166.0155    -164.7679
    7591     165.7120    -174.9333
    7592     149.1359    -174.3179
    7593     173.6652    -169.4793
    7594     138.2863     173.0806
    7595     152.0620     177.7569
    7596     170.9867    -166.1844
    7597     177.1143    -141.5614
    7598     162.0405    -167.1628
    7599     176.3532    -157.7136
    7600     166.3711    -169.6159
    7601     144.7301    -170.8545
    7602     165.8909    -169.4223
    7603     152.8084    -169.7439
    7604     150.2619    -173.6995
    7605     146.1449    -163.9499
    7606     150.8338    -172.4026
    7607     162.7598    -157.4517
    7608     163.1430    -176.2737
    7609     162.7254    -146.9014
    7610     154.0802    -179.6438
    7611     133.5313    -157.6675
    7612     172.4943    -148.1798
    7613     165.1849    -134.9303
    7614     165.8572    -151.4844
    7615     175.9726    -157.6696
    7616     165.8984    -161.6898
    7617     156.3099    -150.9340
    7618     159.0456    -175.1519
    7619     176.8159    -139.5621
    7620     144.9573    -162.7414
    7621     152.0573    -172.8462
    7622     165.5774    -161.8824
    7623     168.7430    -159.1923
    7624     166.5303    -168.5119
    7625     177.4189    -142.8921
    7626     149.4806    -162.5387
    7627     158.7974    -177.9163
    7628     148.7743    -169.7694
    7629     174.2187    -150.6784
    7630     158.1203     176.4196
    7631     158.0224    -173.5831
    7632     172.7841    -140.1657
    7633     166.5861    -154.6946
    7634     155.2487    -177.9237
    7635     160.3516    -164.2830
    7636     171.2407    -155.2469
    7637     151.9117    -159.9947
    7638     152.2946    -174.3677
    7639     169.3630    -165.4030
    7640     158.6430    -147.8680
    7641     157.0218    -177.3692
    7642     172.9700    -147.7942
    7643     169.6528    -161.9241
    7644     172.3844    -147.3962
    7645     158.3654    -173.7600
    7646     169.6068    -160.3644
    7647     166.7528    -164.0834
    7648     174.6388    -156.3985
    7649     173.0064    -153.6791
    7650     152.7071    -172.0266
    7651     168.9129    -172.2217
    7652     158.5677    -166.4794
    7653     172.6434    -159.0959
    7654     179.8050    -159.6837
    7655     171.9111    -148.1688
    7656     164.5744    -164.9585
    7657     165.2828    -163.9932
    7658     144.7506    -157.2736
    7659     178.2378    -165.1529
    7660     158.9468    -176.8585
    7661     168.2360    -179.2383
    7662    -178.8551    -169.0817
    7663    -179.8757     179.4463
    7664     160.8268    -172.1414
    7665     168.8693    -135.6681
    7666     156.0183    -166.7321
    7667    -173.5929    -140.4185
    7668     156.5336    -167.2990
    7669     158.2218    -157.7021
    7670     160.8991    -172.1965
    7671     154.6584    -170.4666
    7672     164.8522    -167.9593
    7673     168.0259    -163.2659
    7674     163.5159    -158.0585
    7675     165.5336    -176.2948
    7676     156.9579    -172.0089
    7677     167.2094    -155.6258
    7678     155.8146    -154.9284
    7679     172.2631    -162.2016
    7680     166.3939    -160.8099
    7681     166.0945    -174.0156
    7682     162.1485    -143.8586
    7683     149.3394     176.8063
    7684     164.4127    -164.7251
    7685     174.1005    -164.2365
    7686     159.3097    -169.6883
    7687     168.4363    -146.3159
    7688    -177.5533    -129.4372
    7689     174.9407    -166.8217
    7690     155.7740     175.0677
    7691     158.0736    -163.5885
    7692     152.2736     179.5915
    7693     176.5020    -156.0191
    7694     162.1881    -160.7322
    7695     163.7227    -156.2642
    7696     169.6446    -160.6688
    7697     144.7350    -167.9116
    7698     165.2912    -165.1104
    7699     165.0073    -158.4582
    7700     161.0677    -160.4634
    7701     161.1530    -172.4570
    7702     164.9671    -155.3054
    7703     155.7209    -150.9866
    7704     153.5417    -159.5291
    7705     168.0989    -178.9194
    7706     169.4883     176.7759
    7707    -175.1810    -154.7165
    7708     154.4133    -176.2315
    7709     174.3120    -163.2034
    7710     154.9739    -165.6239
    7711     170.0405    -179.9031
    7712     150.0908     176.2496
    7713     164.7701    -174.4254
    7714     167.4565    -158.8329
    7715    -174.7590     -55.2053
    7716     171.4011    -139.7782
    7717     163.3555    -166.5493
    7718     154.2090    -170.8308
    7719     155.4991    -171.3319
    7720     149.6213    -146.3326
    7721     160.5108     -67.5062
    7722     164.5305     174.7015
    7723     157.3964    -157.5185
    7724     170.7858    -155.3929
    7725     157.5790    -175.5274
    7726     170.3970    -160.0570
    7727     155.8069    -145.3481
    7728     179.2218    -159.1017
    7729     160.6460    -170.6742
    7730     165.7776    -166.3260
    7731     152.1773    -144.6764
    7732    -178.9239    -143.4901
    7733     157.2650    -155.8330
    7734     159.9835     176.2102
    7735     176.9166    -162.0704
    7736     160.8004    -175.4594
    7737     157.1752    -176.0812
    7738     151.6033    -169.0940
    7739     161.7028    -160.6844
    7740     160.9092    -168.7385
    7741     173.9866    -152.3388
    7742     137.8823    -155.4850
    7743    -173.7426    -167.7907
    7744     154.5378     173.5009
    7745     175.6066    -161.5037
    7746     155.5357    -148.1667
    7747     158.0794     174.1620
    7748     165.6154     179.9461
    7749     165.4681    -146.5958
    7750     155.9400    -167.7521
    7751     160.7250    -161.1488
    7752     151.1298    -164.7136
    7753     152.8213    -177.2696
    7754     164.7114    -176.9817
    7755     168.1310    -137.2955
    7756     141.9098    -165.5513
    7757     173.9317    -174.7554
    7758     157.2941    -166.0597
    7759     160.5643     172.4551
    7760     165.2847    -154.7251
    7761     144.4646    -161.6049
    7762     175.7322    -146.2685
    7763     143.4054     173.4428
    7764     166.8353    -128.6018
    7765     150.2811    -165.3251
    7766     163.7518     153.5473
    7767     158.7469    -156.3525
    7768     175.9458    -164.0115
    7769     158.1014    -157.5883
    7770     163.5168    -169.4697
    7771     158.5275    -151.5961
    7772     168.2830    -161.5649
    7773     144.4554    -165.6210
    7774    -177.2489    -127.0596
    7775     159.1558    -154.7997
    7776     168.5057    -163.4291
    7777     149.6625    -174.2302
    7778     166.0395     171.4442
    7779     162.9462    -161.4114
    7780     152.2082    -148.4283
    7781     158.3866    -165.6350
    7782     168.9546    -160.5019
    7783     145.5994    -172.4132
    7784     167.1767    -160.7253
    7785     168.0445     177.7677
    7786     175.5900    -169.8110
    7787     166.9609    -156.6648
    7788     157.8536    -177.5549
    7789     148.4044     179.8129
    7790     157.4572    -163.3375
    7791     161.7670    -162.8761
    7792    -176.4022    -153.3415
    7793     175.1634    -167.6076
    7794     165.0252    -139.6838
    7795     161.3210    -146.3349
    7796     167.5876    -144.0845
    7797     163.3722    -138.8236
    7798     171.9687    -177.1222
    7799     161.3632    -162.0125
    7800     179.8239    -145.2388
    7801     176.9160    -148.0256
    7802     152.1261    -162.5517
    7803     160.4671    -166.3599
    7804     157.1644    -164.6259
    7805     167.3598    -168.7184
    7806    -168.4277    -158.9007
    7807    -179.5001    -147.4012
    7808     161.8278    -141.9389
    7809     161.8174    -146.8655
    7810     158.3462    -162.1936
    7811     161.1851    -154.3064
    7812     161.1515    -157.0609
    7813     147.6889    -170.9704
    7814     158.5730    -157.0262
    7815     164.0491    -160.9624
    7816     163.8634    -160.6446
    7817     158.6856    -146.5855
    7818    -170.9391    -152.1256
    7819    -177.4143    -144.5560
    7820     171.0547    -166.7730
    7821     150.1603    -179.3518
    7822     172.3981    -161.6490
    7823     151.2792    -152.4997
    7824     162.4121    -162.0124
    7825     160.1445    -169.5471
    7826     155.5367    -162.6004
    7827     150.4895    -173.1675
    7828     167.8957    -161.9846
    7829     166.3066    -144.2212
    7830     163.2529    -153.3027
    7831     168.8792    -159.5057
    7832     159.2144    -158.5637
    7833     152.7053    -175.1557
    7834     157.4997    -171.2140
    7835     152.5134    -174.8588
    7836     151.2763    -170.3381
    7837     169.4706    -164.0847
    7838     172.2682    -155.4773
    7839     147.6616    -179.7633
    7840     157.8862    -170.0943
    7841     161.4311    -159.2781
    7842     165.8820    -161.3286
    7843     157.1287     170.4096
    7844     158.2399    -155.3640
    7845     159.3900     177.6985
    7846     148.2438    -173.0494
    7847    -166.1346    -155.4379
    7848     165.3216     176.1352
    7849     158.0272    -144.0903
    7850     165.2318    -164.6362
    7851     172.2950    -159.8958
    7852     163.9963     170.5366
    7853     165.9321    -151.7100
    7854     179.6236    -167.5684
    7855     171.8303    -174.6790
    7856    -169.2894     -60.7698
    7857     170.0594    -150.5386
    7858     148.0461    -159.5240
    7859     173.4435     177.9050
    7860     173.7985    -151.1745
    7861     168.8190    -164.3905
    7862     170.3993    -176.7310
    7863     174.5476    -153.6448
    7864     172.0689    -118.2483
    7865     155.9235    -159.9103
    7866     165.5508    -161.5370
    7867    -178.7802    -156.4156
    7868     160.2511     176.6958
    7869     157.8446    -172.8530
    7870     150.5735    -158.2906
    7871     160.5612    -176.1919
    7872     178.3702    -178.9314
    7873     152.0194    -151.9188
    7874     165.2275    -161.4276
    7875     166.2830     173.8062
    7876     177.9781    -157.4405
    7877     152.9162    -163.1438
    7878     160.9429    -155.0914
    7879     163.2141    -153.2394
    7880     148.0830    -166.8638
    7881     168.9883    -159.3102
    7882     155.9251    -176.2252
    7883     171.1961     -40.2617
    7884     151.0453    -168.1748
    7885     171.4134     177.7582
    7886     168.0884    -165.8830
    7887     166.8809    -172.1946
    7888     175.2912    -153.7350
    7889     165.9251    -167.6964
    7890     161.2604    -150.3890
    7891     171.7567    -139.5913
    7892     170.5151    -138.5377
    7893     164.6612    -169.7998
    7894     158.3094    -178.6381
    7895     172.4845    -169.3060
    7896     166.4627    -165.3406
    7897    -171.5806    -144.7770
    7898     171.7766    -164.9126
    7899     160.2419    -169.1346
    7900     153.0732    -162.5947
    7901     158.8980    -160.9594
    7902     170.0139    -166.1459
    7903     178.0067    -159.9308
    7904    -176.3879    -156.9245
    7905     167.4726    -152.0532
    7906     164.3248    -169.8312
    7907     154.4633     179.5852
    7908     155.4097    -173.9000
    7909    -176.7307    -159.7391
    7910     179.9508    -159.3672
    7911     165.5314    -172.7181
    7912    -172.3228    -160.8690
    7913    -171.8087    -143.8840
    7914     162.8293    -168.7977
    7915     162.0634    -172.3771
    7916     157.0579    -142.2838
    7917     161.8758    -156.7455
    7918     170.9558    -149.2784
    7919     165.7120    -152.0265
    7920     163.8938    -175.0229
    7921     145.1682     174.3266
    7922     168.9259    -142.2479
    7923     171.2884     -57.4204
    7924     162.3369    -174.1356
    7925     164.2889    -163.0733
    7926     172.4120    -113.3905
    7927     161.7326    -160.2481
    7928     143.5783    -168.2169
    7929     151.5529    -172.0679
    7930     162.3613    -166.4337
    7931     172.9890    -167.3170
    7932     149.6017    -173.4540
    7933     155.3025    -146.7503
    7934     160.9114    -166.8271
    7935     161.8191    -160.5932
    7936     136.0982    -177.4477
    7937     160.1455    -162.0064
    7938     151.4561    -168.8059
    7939     173.4889    -144.9110
    7940     161.4252    -156.1360
    7941     174.4526    -168.9343
    7942     166.5252    -147.2729
    7943     167.5393    -155.5315
    7944     164.5038    -175.5028
    7945     159.2934    -171.1768
    7946     155.5359    -162.6594
    7947     155.7538    -158.6916
    7948     179.8883    -165.7271
    7949     155.1602    -157.2422
    7950    -179.5918    -154.6875
    7951     154.1025    -146.1263
    7952    -177.3792    -160.5042
    7953     158.3502    -156.3965
    7954     164.8658    -156.2567
    7955     153.9798    -160.2810
    7956     166.9427    -154.2060
    7957     164.0073    -163.5272
    7958     174.3033    -140.3366
    7959     159.2057    -148.4999
    7960     156.3336     178.4128
    7961     157.9394    -141.1851
    7962     157.1761    -171.7794
    7963     151.2815    -160.4374
    7964     165.9472    -168.0016
    7965     155.1618     172.9640
    7966     161.8566    -160.6054
    7967     158.4896    -168.7298
    7968     141.1336     166.1356
    7969     161.7321    -153.5974
    7970     170.0456    -165.5516
    7971    -176.8247    -157.4615
    7972     161.6818    -141.8802
    7973     149.5604     168.7234
    7974     169.3383    -155.0021
    7975    -171.3403    -163.8642
    7976     156.1820    -167.7467
    7977     161.5575    -168.9199
    7978    -171.8106    -146.3245
    7979     160.7646    -158.6791
    7980     163.3948    -176.3159
    7981     164.0049    -172.4356
    7982     178.3870    -151.2047
    7983     164.5931    -139.2221
    7984     149.9424    -162.9771
    7985     159.4955    -177.7281
    7986     136.9101    -175.7371
    7987     153.3924    -169.2304
    7988     175.2482    -145.3456
    7989     164.7039    -173.1004
    7990     162.9786    -173.2413
    7991     167.5143    -179.8171
    7992     159.2491    -179.8595
    7993     155.4130    -157.3343
    7994     173.5895     179.9432
    7995     164.0725    -147.7494
    7996     149.3074    -169.3552
    7997     178.7040    -151.4334
    7998     157.3320    -145.2463
    7999    -175.1611    -147.2028
    8000     174.5448    -151.5819
    8001     155.0609    -162.8755
    8002     174.9993     -53.3898
    8003     155.9744    -171.4418
    8004     173.2697    -158.2267
    8005     168.7066    -138.4358
    8006     173.4451    -165.3171
    8007     150.2357    -158.3303
    8008     161.3574    -158.9584
    8009     147.9027    -157.8954
    8010     147.2126    -164.2783
    8011     176.8439    -127.7349
    8012     167.4388    -158.2343
    8013     155.6601    -161.0400
    8014     159.1308    -172.2230
    8015     153.1403    -151.6122
    8016     155.0611    -168.8888
    8017     175.4439    -159.9698
    8018     168.9405    -158.2418
    8019     161.4888    -155.2940
    8020     172.8409    -143.2306
    8021     177.2850    -137.6464
    8022     172.4069    -158.4671
    8023     164.4843    -173.8205
    8024     142.1038    -170.7969
    8025     156.7886    -167.3230
    8026     165.9709    -159.5087
    8027     165.4410    -154.8132
    8028     151.5035    -175.3667
    8029     161.1172    -169.0055
    8030     161.3992    -175.8221
    8031     176.8516    -163.4760
    8032     152.6141    -161.9066
    8033     170.6298    -167.6039
    8034     172.4030    -155.4782
    8035     150.4693    -152.4649
    8036     160.0028    -169.1647
    8037     149.7977    -163.6432
    8038    -173.5499    -167.1641
    8039    -173.0065    -122.9245
    8040     151.7380    -146.7528
    8041     155.9486    -177.7573
    8042    -179.4769    -154.6425
    8043     163.8329    -171.2993
    8044     155.8546    -155.5598
    8045     175.2658    -133.8883
    8046     175.2928    -151.4569
    8047     154.0631    -176.7624
    8048     168.2817     175.8185
    8049     179.5836    -137.2416
    8050     164.0242    -174.2123
    8051     155.8835     178.5730
    8052     160.7442     169.6542
    8053     159.5899    -160.0645
    8054     164.1352    -153.4597
    8055     167.1156    -145.8855
    8056    -174.5885     -63.8094
    8057     151.0510    -159.8445
    8058     168.0385    -169.1786
    8059     167.5935    -170.7807
    8060     158.2644    -169.4121
    8061     167.0394    -160.3378
    8062     152.1287    -171.8036
    8063     170.4436     174.8902
    8064     151.9625     170.4721
    8065     174.0601    -158.3464
    8066     161.1239    -157.1738
    8067     170.4433    -162.8724
    8068     161.1846    -154.8708
    8069     173.1629    -172.0692
    8070     156.3870    -154.7204
    8071     152.2013    -173.8421
    8072     153.8731    -176.9205
    8073     161.7309    -147.7939
    8074     155.9376    -155.2795
    8075     155.4761    -167.3066
    8076     156.7441    -176.2080
    8077     159.0942    -164.2829
    8078     167.3787    -155.2978
    8079     153.6671    -169.4251
    8080     168.8911    -148.2173
    8081     153.6791     175.0249
    8082     178.5015    -134.5789
    8083     165.4902    -166.8967
    8084     171.2466    -169.9417
    8085     162.6680     -60.8359
    8086     161.9269    -153.4182
    8087     160.2767    -164.9302
    8088    -173.1750    -154.8672
    8089     140.2508    -167.6007
    8090     171.4182    -168.7224
    8091     156.1056    -142.5415
    8092     169.0651    -159.6679
    8093     151.4818    -170.8306
    8094     177.1633    -151.6187
    8095     166.7826     168.7966
    8096     158.1557    -170.9243
    8097     152.8599     175.7010
    8098     156.8402    -162.7694
    8099     147.4668    -176.3999
    8100     167.3448    -153.6732
    8101     151.2096    -163.9981
    8102     165.2331    -173.0129
    8103     158.0707    -164.3172
    8104     172.5012    -169.2548
    8105     160.7992    -160.5444
    8106     166.8971    -179.3417
    8107     148.8602    -152.8065
    8108     158.5480    -163.4701
    8109     170.7073    -153.6633
    8110     155.0037    -143.9497
    8111     164.3827     171.9237
    8112     154.1851    -167.2142
    8113     169.0970     179.5631
    8114     170.1213    -169.9512
    8115     148.5799     172.1216
    8116     168.7724    -117.1395
    8117     172.6270    -165.2409
    8118    -178.7200    -155.1955
    8119     170.7972     176.9417
    8120     170.3755    -160.6737
    8121     169.7905    -158.1878
    8122     169.0823    -164.4254
    8123     174.5655    -159.9658
    8124     159.7875    -161.9463
    8125     166.4930    -175.2289
    8126     175.7151    -166.1989
    8127     155.1029    -168.3254
    8128     172.9968    -145.7782
    8129     161.6041     177.3701
    8130     171.5635    -170.8409
    8131     159.6113    -173.3915
    8132     150.5628    -164.4864
    8133     169.3232    -159.7666
    8134     165.3120    -156.5027
    8135     164.6778    -154.1449
    8136     171.8199    -143.1892
    8137     159.2304    -155.6528
    8138     162.7259    -166.1772
    8139     165.9669    -170.4119
    8140     171.8882    -160.6793
    8141     165.8121    -147.9811
    8142     159.6669    -157.6775
    8143     162.4845    -158.2309
    8144     167.3688    -164.5049
    8145     174.0302    -146.0753
    8146     171.8839     175.4091
    8147     165.2745    -174.7851
    8148     160.8868    -167.7851
    8149     156.2842     179.9681
    8150     162.2571    -155.7737
    8151     161.8663    -151.8559
    8152     163.8715    -169.6134
    8153     160.3749    -147.8545
    8154     171.7254    -141.7195
    8155     165.3380    -161.8595
    8156     155.7878    -168.3835
    8157     170.6757    -175.5121
    8158     154.9789    -172.0089
    8159     148.3165    -170.1442
    8160     157.4665    -157.5081
    8161     154.6139    -170.2380
    8162     160.6959    -163.1409
    8163     140.6572    -151.1495
    8164     164.8915     171.9180
    8165     157.5286    -161.0278
    8166     151.4375    -140.6293
    8167     162.0145    -165.5794
    8168     171.6415    -154.2286
    8169     165.5699    -162.7187
    8170     137.8977    -156.5826
    8171     178.5338    -174.6262
    8172     162.7449    -156.1244
    8173     165.7454    -148.1573
    8174     158.8954    -179.7762
    8175     166.8134    -163.4140
    8176     173.4858    -159.3565
    8177     167.5199    -168.6033
    8178     161.5551    -173.0931
    8179    -173.2732    -170.3876
    8180     157.1460    -162.5631
    8181     170.2677    -164.0045
    8182     151.8838    -143.6615
    8183     161.5573    -159.6122
    8184     155.3827    -176.1930
    8185     167.6661    -143.1320
    8186     160.7666    -162.5611
    8187     156.5840    -170.2310
